[2026-09-19 15:38:06.193] [info] Inter-module access enforcement is OFF (no access policy set): any loaded module may call any other
[2026-09-19 15:38:06.580] [info] [logos] Granting host services to 'capability_module': token_registry,token_delivery
[2026-09-19 15:38:06.658] [out] [capability_module] [2026-09-19 15:38:06.658] [info] Granting host services to capability_module: ["token_registry","token_delivery"]
[2026-09-19 15:38:06.661] [info] [logos] Module loaded: capability_module
[2026-09-19 15:38:06.694] [info] [logos] Module loaded: modules_state
Logosctl daemon started (pid 520, instance dfe391185182)
Daemon state: /root/.logoscore/daemon/state.json
Local client config: /root/.logoscore/client/config.json
[2026-09-19 15:38:06.707] [info] [logos] Pushed module snapshot to modules_state
[2026-09-19 15:38:07.408] [info] [logos] [storage_module] StorageModuleImpl: Initializing...
[2026-09-19 15:38:07.412] [info] [logos] Module loaded: storage_module
[2026-09-19 15:38:07.564] [info] [logos] [storage_module] StorageModuleImpl::init called
[2026-09-19 15:38:11.202] [out] [storage_module] DBG 2026-09-19 15:38:11.197+05:00 identify: info received                    topics="libp2p identify" tid=555 stream=16U*H6rT9Z:6aae6612c59dfbf87e16f583 pubkey=ok(sec...6100)) addresses=/ip4/47.76.168.186/tcp/8070 protocols=/ipfs/id/1.0.0,/libp2p/autonat/2/dial-request,/libp2p/circuit/relay/0.2.0/hop,/storage/blockexc/1.0.0,/storage/manifest/1.0.0,/mix/1.0.0,/storage/dht-proxy/1.0.0 observable_address=ok(/ip4/104.28.251.26/tcp/48367) proto_version=ipfs/0.1.0 agent_version="Logos Storage" signedPeerRecord=Some
[2026-09-19 15:38:11.253] [out] [storage_module] DBG 2026-09-19 15:38:11.249+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*29vrbB:6aae6610c59dfbf87e16f56f peerId=16U*29vrbB protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/129.212.221.44/tcp/8070]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:11.263] [out] [storage_module] DBG 2026-09-19 15:38:11.257+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*29vrbB msg="dialStage: failed new dial: peer_id=16U*29vrbB protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/129.212.221.44/tcp/8070]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:11.268] [out] [storage_module] DBG 2026-09-19 15:38:11.265+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*29vrbB
[2026-09-19 15:38:11.512] [out] [storage_module] DBG 2026-09-19 15:38:11.505+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*iRJWnW:6aae6610c59dfbf87e16f570 peerId=16U*iRJWnW protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/178.128.140.206/tcp/8070]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:11.518] [out] [storage_module] DBG 2026-09-19 15:38:11.513+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*iRJWnW msg="dialStage: failed new dial: peer_id=16U*iRJWnW protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/178.128.140.206/tcp/8070]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:11.527] [out] [storage_module] DBG 2026-09-19 15:38:11.521+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*iRJWnW
[2026-09-19 15:38:11.640] [out] [storage_module] DBG 2026-09-19 15:38:11.633+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*XWmJd4:6aae6610c59dfbf87e16f571 peerId=16U*XWmJd4 protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/34.70.60.201/tcp/8070]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:11.647] [out] [storage_module] DBG 2026-09-19 15:38:11.641+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*XWmJd4 msg="dialStage: failed new dial: peer_id=16U*XWmJd4 protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/34.70.60.201/tcp/8070]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:11.653] [out] [storage_module] DBG 2026-09-19 15:38:11.649+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*XWmJd4
[2026-09-19 15:38:11.668] [out] [storage_module] DBG 2026-09-19 15:38:11.665+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*pN9NEM:6aae6611c59dfbf87e16f572 peerId=16U*pN9NEM protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/34.123.182.254/tcp/8070]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:11.674] [out] [storage_module] DBG 2026-09-19 15:38:11.669+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*pN9NEM msg="dialStage: failed new dial: peer_id=16U*pN9NEM protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/34.123.182.254/tcp/8070]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:11.676] [out] [storage_module] DBG 2026-09-19 15:38:11.673+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*pN9NEM
[2026-09-19 15:38:11.754] [out] [storage_module] DBG 2026-09-19 15:38:11.749+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*29vrbB:6aae6610c59dfbf87e16f56f peerId=16U*29vrbB protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/129.212.221.44/tcp/8070]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:11.761] [out] [storage_module] DBG 2026-09-19 15:38:11.757+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*29vrbB msg="dialStage: failed new dial: peer_id=16U*29vrbB protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/129.212.221.44/tcp/8070]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:11.765] [out] [storage_module] DBG 2026-09-19 15:38:11.761+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*29vrbB
[2026-09-19 15:38:11.841] [out] [storage_module] DBG 2026-09-19 15:38:11.837+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*i66rfD:6aae6611c59dfbf87e16f578 peerId=16U*i66rfD protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/47.76.178.164/tcp/8070, /ip4/47.76.178.164/udp/9090]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:11.842] [out] [storage_module] DBG 2026-09-19 15:38:11.837+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*i66rfD msg="dialStage: failed new dial: peer_id=16U*i66rfD protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/47.76.178.164/tcp/8070, /ip4/47.76.178.164/udp/9090]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:11.843] [out] [storage_module] DBG 2026-09-19 15:38:11.837+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*i66rfD
[2026-09-19 15:38:11.998] [info] [logos] [storage_module] StorageModuleImpl::uploadUrl called with path=/tmp/atlasmirror-storage-test.iQwyjA/sample_1mb.bin
[2026-09-19 15:38:11.999] [out] [storage_module] INF 2026-09-19 15:38:11.997+05:00 Storing data                               topics="storage node" tid=555
[2026-09-19 15:38:12.129] [out] [storage_module] DBG 2026-09-19 15:38:12.125+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*iRJWnW:6aae6610c59dfbf87e16f570 peerId=16U*iRJWnW protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/178.128.140.206/tcp/8070]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:12.130] [out] [storage_module] DBG 2026-09-19 15:38:12.125+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*29vrbB:6aae6610c59dfbf87e16f56f peerId=16U*29vrbB protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/129.212.221.44/tcp/8070]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:12.154] [out] [storage_module] INF 2026-09-19 15:38:12.149+05:00 Stored data                                topics="storage node" tid=555 manifestCid=zDv*nNR5U4 treeCid=zDz*R1kS4w blocks=4 datasetSize=1048576'NByte filename=some("sample_1mb.bin") mimetype=some("application/octet-stream")
[2026-09-19 15:38:12.156] [out] [storage_module] DBG 2026-09-19 15:38:12.153+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*iRJWnW msg="dialStage: failed new dial: peer_id=16U*iRJWnW protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/178.128.140.206/tcp/8070]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:12.157] [out] [storage_module] DBG 2026-09-19 15:38:12.153+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*29vrbB msg="dialStage: failed new dial: peer_id=16U*29vrbB protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/129.212.221.44/tcp/8070]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:12.158] [out] [storage_module] DBG 2026-09-19 15:38:12.153+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*29vrbB
[2026-09-19 15:38:12.159] [out] [storage_module] DBG 2026-09-19 15:38:12.153+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*iRJWnW
[2026-09-19 15:38:12.165] [out] [storage_module] DBG 2026-09-19 15:38:12.161+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*H6rT9Z:6aae6611c59dfbf87e16f576 peerId=16U*H6rT9Z protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/47.76.168.186/tcp/8070, /ip4/47.76.168.186/udp/9090]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:12.166] [out] [storage_module] DBG 2026-09-19 15:38:12.161+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*H6rT9Z msg="dialStage: failed new dial: peer_id=16U*H6rT9Z protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/47.76.168.186/tcp/8070, /ip4/47.76.168.186/udp/9090]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:12.167] [out] [storage_module] DBG 2026-09-19 15:38:12.165+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*H6rT9Z
[2026-09-19 15:38:12.343] [out] [storage_module] DBG 2026-09-19 15:38:12.337+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*XWmJd4:6aae6610c59dfbf87e16f571 peerId=16U*XWmJd4 protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/34.70.60.201/tcp/8070]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:12.347] [out] [storage_module] DBG 2026-09-19 15:38:12.341+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*XWmJd4 msg="dialStage: failed new dial: peer_id=16U*XWmJd4 protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/34.70.60.201/tcp/8070]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:12.351] [out] [storage_module] DBG 2026-09-19 15:38:12.345+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*XWmJd4
[2026-09-19 15:38:12.380] [out] [storage_module] DBG 2026-09-19 15:38:12.377+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*pN9NEM:6aae6611c59dfbf87e16f572 peerId=16U*pN9NEM protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/34.123.182.254/tcp/8070]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:12.384] [out] [storage_module] DBG 2026-09-19 15:38:12.381+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*pN9NEM msg="dialStage: failed new dial: peer_id=16U*pN9NEM protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/34.123.182.254/tcp/8070]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:12.387] [out] [storage_module] DBG 2026-09-19 15:38:12.381+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*pN9NEM
[2026-09-19 15:38:12.579] [out] [storage_module] DBG 2026-09-19 15:38:12.573+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*29vrbB:6aae6610c59dfbf87e16f56f peerId=16U*29vrbB protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/129.212.221.44/tcp/8070]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:12.580] [out] [storage_module] DBG 2026-09-19 15:38:12.577+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*29vrbB msg="dialStage: failed new dial: peer_id=16U*29vrbB protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/129.212.221.44/tcp/8070]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:12.593] [out] [storage_module] DBG 2026-09-19 15:38:12.589+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*iRJWnW:6aae6610c59dfbf87e16f570 peerId=16U*iRJWnW protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/178.128.140.206/tcp/8070]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:12.594] [out] [storage_module] DBG 2026-09-19 15:38:12.589+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*iRJWnW msg="dialStage: failed new dial: peer_id=16U*iRJWnW protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/178.128.140.206/tcp/8070]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:12.807] [out] [storage_module] DBG 2026-09-19 15:38:12.805+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*i66rfD:6aae6611c59dfbf87e16f578 peerId=16U*i66rfD protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/47.76.178.164/tcp/8070]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:12.808] [out] [storage_module] DBG 2026-09-19 15:38:12.805+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*i66rfD msg="dialStage: failed new dial: peer_id=16U*i66rfD protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/47.76.178.164/tcp/8070]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:12.809] [out] [storage_module] DBG 2026-09-19 15:38:12.805+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*i66rfD
[2026-09-19 15:38:12.925] [out] [storage_module] DBG 2026-09-19 15:38:12.921+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*pN9NEM:6aae6611c59dfbf87e16f572 peerId=16U*pN9NEM protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/34.123.182.254/tcp/8070]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:12.931] [out] [storage_module] DBG 2026-09-19 15:38:12.925+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*pN9NEM msg="dialStage: failed new dial: peer_id=16U*pN9NEM protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/34.123.182.254/tcp/8070]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:12.936] [out] [storage_module] DBG 2026-09-19 15:38:12.933+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*pN9NEM
[2026-09-19 15:38:12.955] [out] [storage_module] DBG 2026-09-19 15:38:12.949+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*H6rT9Z:6aae6611c59dfbf87e16f576 peerId=16U*H6rT9Z protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/47.76.168.186/tcp/8070]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:12.965] [out] [storage_module] DBG 2026-09-19 15:38:12.961+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*H6rT9Z msg="dialStage: failed new dial: peer_id=16U*H6rT9Z protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/47.76.168.186/tcp/8070]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:12.967] [out] [storage_module] DBG 2026-09-19 15:38:12.965+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*H6rT9Z
[2026-09-19 15:38:13.045] [out] [storage_module] DBG 2026-09-19 15:38:13.041+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*XWmJd4:6aae6610c59dfbf87e16f571 peerId=16U*XWmJd4 protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/34.70.60.201/tcp/8070]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:13.058] [out] [storage_module] DBG 2026-09-19 15:38:13.053+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*XWmJd4 msg="dialStage: failed new dial: peer_id=16U*XWmJd4 protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/34.70.60.201/tcp/8070]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:13.062] [out] [storage_module] DBG 2026-09-19 15:38:13.057+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*XWmJd4
[2026-09-19 15:38:13.472] [out] [storage_module] DBG 2026-09-19 15:38:13.465+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*pN9NEM:6aae6611c59dfbf87e16f572 peerId=16U*pN9NEM protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/34.123.182.254/tcp/8070]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:13.483] [out] [storage_module] DBG 2026-09-19 15:38:13.477+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*pN9NEM msg="dialStage: failed new dial: peer_id=16U*pN9NEM protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/34.123.182.254/tcp/8070]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:13.486] [out] [storage_module] DBG 2026-09-19 15:38:13.481+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*pN9NEM
[2026-09-19 15:38:13.583] [out] [storage_module] DBG 2026-09-19 15:38:13.581+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*XWmJd4:6aae6610c59dfbf87e16f571 peerId=16U*XWmJd4 protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/34.70.60.201/tcp/8070]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:13.584] [out] [storage_module] DBG 2026-09-19 15:38:13.581+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*XWmJd4 msg="dialStage: failed new dial: peer_id=16U*XWmJd4 protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/34.70.60.201/tcp/8070]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:13.585] [out] [storage_module] DBG 2026-09-19 15:38:13.581+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*XWmJd4
[2026-09-19 15:38:13.776] [out] [storage_module] DBG 2026-09-19 15:38:13.773+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*i66rfD:6aae6611c59dfbf87e16f578 peerId=16U*i66rfD protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/47.76.178.164/tcp/8070]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:13.777] [out] [storage_module] DBG 2026-09-19 15:38:13.773+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*i66rfD msg="dialStage: failed new dial: peer_id=16U*i66rfD protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/47.76.178.164/tcp/8070]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:13.778] [out] [storage_module] DBG 2026-09-19 15:38:13.773+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*i66rfD
[2026-09-19 15:38:13.918] [out] [storage_module] DBG 2026-09-19 15:38:13.913+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*H6rT9Z:6aae6611c59dfbf87e16f576 peerId=16U*H6rT9Z protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/47.76.168.186/tcp/8070]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:13.930] [out] [storage_module] DBG 2026-09-19 15:38:13.925+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*H6rT9Z msg="dialStage: failed new dial: peer_id=16U*H6rT9Z protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/47.76.168.186/tcp/8070]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:13.933] [out] [storage_module] DBG 2026-09-19 15:38:13.929+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*H6rT9Z
[2026-09-19 15:38:14.015] [out] [storage_module] DBG 2026-09-19 15:38:14.009+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*pN9NEM:6aae6611c59dfbf87e16f572 peerId=16U*pN9NEM protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/34.123.182.254/tcp/8070]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:14.021] [out] [storage_module] DBG 2026-09-19 15:38:14.017+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*pN9NEM msg="dialStage: failed new dial: peer_id=16U*pN9NEM protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/34.123.182.254/tcp/8070]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:14.113] [out] [storage_module] DBG 2026-09-19 15:38:14.109+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*XWmJd4:6aae6610c59dfbf87e16f571 peerId=16U*XWmJd4 protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/34.70.60.201/tcp/8070]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:14.119] [out] [storage_module] DBG 2026-09-19 15:38:14.113+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*XWmJd4 msg="dialStage: failed new dial: peer_id=16U*XWmJd4 protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/34.70.60.201/tcp/8070]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:14.701] [out] [storage_module] DBG 2026-09-19 15:38:14.697+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*H6rT9Z:6aae6611c59dfbf87e16f576 peerId=16U*H6rT9Z protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/47.76.168.186/tcp/8070]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:14.702] [out] [storage_module] DBG 2026-09-19 15:38:14.697+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*H6rT9Z msg="dialStage: failed new dial: peer_id=16U*H6rT9Z protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/47.76.168.186/tcp/8070]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:14.705] [out] [storage_module] DBG 2026-09-19 15:38:14.701+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*H6rT9Z
[2026-09-19 15:38:14.748] [out] [storage_module] DBG 2026-09-19 15:38:14.745+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*i66rfD:6aae6611c59dfbf87e16f578 peerId=16U*i66rfD protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/47.76.178.164/tcp/8070]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:14.749] [out] [storage_module] DBG 2026-09-19 15:38:14.745+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*i66rfD msg="dialStage: failed new dial: peer_id=16U*i66rfD protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/47.76.178.164/tcp/8070]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:14.750] [out] [storage_module] DBG 2026-09-19 15:38:14.745+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*i66rfD
[2026-09-19 15:38:15.500] [out] [storage_module] DBG 2026-09-19 15:38:15.497+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*H6rT9Z:6aae6611c59dfbf87e16f576 peerId=16U*H6rT9Z protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/47.76.168.186/tcp/8070]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:15.502] [out] [storage_module] DBG 2026-09-19 15:38:15.497+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*H6rT9Z msg="dialStage: failed new dial: peer_id=16U*H6rT9Z protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/47.76.168.186/tcp/8070]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:15.503] [out] [storage_module] DBG 2026-09-19 15:38:15.497+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*H6rT9Z
[2026-09-19 15:38:15.792] [out] [storage_module] DBG 2026-09-19 15:38:15.789+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*i66rfD:6aae6611c59dfbf87e16f578 peerId=16U*i66rfD protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/47.76.178.164/tcp/8070]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
